-1.2002129 0.29836919 0.12310807 486.6902 129.6986 146.97455 37.89034 0.0040999264 -0.0080404682 
-1.2025004 0.29724531 0.12261856 485.5693 129.9942 146.07161 37.845477 0.0093016485 0.0046359628 
-1.1931218 0.29696591 0.1224637 484.5918 129.9794 145.72145 37.775714 -0.0026115904 0.012320346 
-1.2037827 0.29836623 0.12302665 486.9205 129.6757 147.02313 37.899725 -0.001769916 -0.0054186123 
-1.2045603 0.2983046 0.12307751 486.8008 129.4528 146.97146 37.816002 -0.0044351448 0.002482949 
